State,Education,TimeFrame,Data
Iowa,Bachelor's Degree,2001,0.18
Iowa,Associate's Degree,2001,0.09
Iowa,High school diploma or GED,2001,0.57
Iowa,Not a high school graduate,2001,0.08
Iowa,Graduate degree,2000,0.07
Iowa,Bachelor's Degree,2000,0.18
Iowa,Associate's Degree,2000,0.1
Iowa,High school diploma or GED,2000,0.57
Indiana,Graduate degree,2017,0.09
Indiana,Bachelor's Degree,2017,0.19
Indiana,Associate's Degree,2017,0.1
Indiana,Not a high school graduate,2018,0.1
Indiana,High school diploma or GED,2018,0.51
Indiana,Associate's Degree,2018,0.1
Indiana,Bachelor's Degree,2018,0.19
Indiana,Graduate degree,2018,0.1
Iowa,Not a high school graduate,2000,0.08
Indiana,High school diploma or GED,2017,0.51
Indiana,Graduate degree,2016,0.09
Indiana,Not a high school graduate,2017,0.1
Indiana,Bachelor's Degree,2016,0.18
Indiana,Associate's Degree,2016,0.1
Indiana,High school diploma or GED,2016,0.53
Indiana,Not a high school graduate,2016,0.1
Indiana,Graduate degree,2015,0.09
Indiana,Bachelor's Degree,2015,0.18
Indiana,Associate's Degree,2015,0.09
Indiana,Graduate degree,2014,0.09
Indiana,Not a high school graduate,2015,0.1
Indiana,High school diploma or GED,2015,0.53
Indiana,Bachelor's Degree,2014,0.18
Indiana,Associate's Degree,2014,0.1
Indiana,High school diploma or GED,2014,0.54
Indiana,Not a high school graduate,2014,0.1
Indiana,Graduate degree,2013,0.09
Indiana,Bachelor's Degree,2013,0.17
Indiana,Associate's Degree,2013,0.09
Indiana,High school diploma or GED,2013,0.54
Indiana,Not a high school graduate,2013,0.11
Indiana,Graduate degree,2012,0.08
Indiana,Bachelor's Degree,2012,0.17
Indiana,Associate's Degree,2012,0.09
Indiana,High school diploma or GED,2012,0.55
Indiana,Not a high school graduate,2012,0.11
Indiana,Graduate degree,2011,0.08
Indiana,Bachelor's Degree,2011,0.17
Indiana,Associate's Degree,2011,0.09
Indiana,High school diploma or GED,2011,0.55
Indiana,Not a high school graduate,2011,0.11
Indiana,Graduate degree,2010,0.08
Indiana,Bachelor's Degree,2010,0.16
Indiana,Associate's Degree,2010,0.09
Indiana,High school diploma or GED,2010,0.56
Indiana,Not a high school graduate,2010,0.11
Indiana,Graduate degree,2009,0.08
Indiana,Bachelor's Degree,2009,0.16
Indiana,Associate's Degree,2009,0.09
Indiana,High school diploma or GED,2009,0.56
Indiana,Not a high school graduate,2009,0.11
Indiana,Graduate degree,2008,0.08
Indiana,Bachelor's Degree,2008,0.16
Indiana,Associate's Degree,2008,0.09
Indiana,High school diploma or GED,2008,0.55
Indiana,Not a high school graduate,2008,0.11
Indiana,Graduate degree,2007,0.08
Indiana,Bachelor's Degree,2007,0.16
Indiana,Associate's Degree,2007,0.08
Indiana,High school diploma or GED,2007,0.56
Indiana,Not a high school graduate,2007,0.12
Indiana,Graduate degree,2006,0.08
Indiana,Bachelor's Degree,2006,0.15
Indiana,Associate's Degree,2006,0.08
Indiana,High school diploma or GED,2006,0.56
Indiana,Not a high school graduate,2006,0.12
Indiana,Graduate degree,2005,0.08
Indiana,Bachelor's Degree,2005,0.15
Indiana,Associate's Degree,2005,0.08
Indiana,High school diploma or GED,2005,0.57
Indiana,Not a high school graduate,2005,0.12
Indiana,Graduate degree,2004,0.08
Indiana,Bachelor's Degree,2004,0.15
Indiana,Associate's Degree,2004,0.07
Indiana,High school diploma or GED,2004,0.56
Indiana,Not a high school graduate,2004,0.13
Indiana,Graduate degree,2003,0.08
Indiana,Bachelor's Degree,2003,0.14
Indiana,Associate's Degree,2003,0.08
Indiana,High school diploma or GED,2003,0.57
Indiana,Not a high school graduate,2003,0.13
Indiana,Graduate degree,2002,0.08
Indiana,Bachelor's Degree,2002,0.15
Indiana,Associate's Degree,2002,0.07
Indiana,High school diploma or GED,2002,0.56
Indiana,Not a high school graduate,2002,0.15
Indiana,Graduate degree,2001,0.08
Indiana,Bachelor's Degree,2001,0.14
Indiana,Associate's Degree,2001,0.07
Indiana,High school diploma or GED,2001,0.55
Indiana,Not a high school graduate,2001,0.15
Indiana,Graduate degree,2000,0.08
Indiana,Bachelor's Degree,2000,0.14
Indiana,Associate's Degree,2000,0.06
Indiana,High school diploma or GED,2000,0.57
Illinois,Graduate degree,2017,0.14
Illinois,Bachelor's Degree,2017,0.23
Illinois,Associate's Degree,2017,0.09
Illinois,Not a high school graduate,2018,0.09
Illinois,High school diploma or GED,2018,0.44
Illinois,Associate's Degree,2018,0.09
Illinois,Bachelor's Degree,2018,0.23
Illinois,Graduate degree,2018,0.15
Indiana,Not a high school graduate,2000,0.15
Illinois,High school diploma or GED,2017,0.45
Illinois,Not a high school graduate,2017,0.1
Illinois,Graduate degree,2016,0.14
Illinois,Bachelor's Degree,2016,0.23
Illinois,Associate's Degree,2016,0.09
Illinois,High school diploma or GED,2016,0.45
Illinois,Not a high school graduate,2016,0.1
Illinois,Graduate degree,2015,0.13
Illinois,Bachelor's Degree,2015,0.22
Illinois,Associate's Degree,2015,0.09
Illinois,Not a high school graduate,2015,0.1
Illinois,High school diploma or GED,2015,0.46
Illinois,Graduate degree,2014,0.13
Illinois,Bachelor's Degree,2014,0.22
Illinois,Associate's Degree,2014,0.09
Illinois,High school diploma or GED,2014,0.46
Illinois,Not a high school graduate,2014,0.1
Illinois,Bachelor's Degree,2013,0.22
Illinois,Graduate degree,2013,0.13
Illinois,Associate's Degree,2013,0.08
Illinois,High school diploma or GED,2013,0.46
Illinois,Not a high school graduate,2013,0.11
Illinois,Graduate degree,2012,0.13
Illinois,Bachelor's Degree,2012,0.22
Illinois,Associate's Degree,2012,0.08
Illinois,High school diploma or GED,2012,0.47
Illinois,Graduate degree,2011,0.12
Illinois,Not a high school graduate,2012,0.11
Illinois,Bachelor's Degree,2011,0.21
Illinois,Associate's Degree,2011,0.08
Illinois,High school diploma or GED,2011,0.47
Illinois,Not a high school graduate,2011,0.11
Illinois,Graduate degree,2010,0.12
Illinois,Bachelor's Degree,2010,0.21
Illinois,Associate's Degree,2010,0.08
Illinois,High school diploma or GED,2010,0.47
Illinois,Graduate degree,2009,0.12
Illinois,Not a high school graduate,2010,0.11
Illinois,Bachelor's Degree,2009,0.21
Illinois,Associate's Degree,2009,0.08
Illinois,High school diploma or GED,2009,0.47
Illinois,Not a high school graduate,2009,0.11
Illinois,Graduate degree,2008,0.12
Illinois,Bachelor's Degree,2008,0.21
Illinois,Associate's Degree,2008,0.08
Illinois,High school diploma or GED,2008,0.47
Illinois,Not a high school graduate,2008,0.12
Illinois,Graduate degree,2007,0.12
Illinois,Bachelor's Degree,2007,0.2
Illinois,Associate's Degree,2007,0.08
Illinois,High school diploma or GED,2007,0.48
Illinois,Not a high school graduate,2007,0.12
Illinois,Graduate degree,2006,0.12
Illinois,Bachelor's Degree,2006,0.2
Illinois,High school diploma or GED,2006,0.48
Illinois,Associate's Degree,2006,0.08
Illinois,Not a high school graduate,2006,0.12
Illinois,Graduate degree,2005,0.12
Illinois,Bachelor's Degree,2005,0.2
Illinois,High school diploma or GED,2005,0.48
Illinois,Associate's Degree,2005,0.08
Illinois,Not a high school graduate,2005,0.12
Illinois,Graduate degree,2004,0.12
Illinois,Bachelor's Degree,2004,0.2
Illinois,Associate's Degree,2004,0.08
Illinois,High school diploma or GED,2004,0.48
Illinois,Graduate degree,2003,0.12
Illinois,Not a high school graduate,2004,0.12
Illinois,Bachelor's Degree,2003,0.19
Illinois,Associate's Degree,2003,0.08
Illinois,High school diploma or GED,2003,0.5
Illinois,Not a high school graduate,2003,0.12
Illinois,Graduate degree,2002,0.12
Illinois,Bachelor's Degree,2002,0.2
Illinois,Associate's Degree,2002,0.07
Illinois,High school diploma or GED,2002,0.49
Illinois,Not a high school graduate,2002,0.13
Illinois,Graduate degree,2001,0.11
Illinois,Bachelor's Degree,2001,0.19
Illinois,Associate's Degree,2001,0.07
Illinois,High school diploma or GED,2001,0.49
Illinois,Not a high school graduate,2001,0.14
Illinois,Graduate degree,2000,0.11
Illinois,Bachelor's Degree,2000,0.19
Illinois,Associate's Degree,2000,0.07
Illinois,High school diploma or GED,2000,0.5
Idaho,Graduate degree,2017,0.08
Idaho,Not a high school graduate,2018,0.09
Idaho,High school diploma or GED,2018,0.52
Idaho,Associate's Degree,2018,0.11
Idaho,Bachelor's Degree,2018,0.2
Idaho,Graduate degree,2018,0.09
Illinois,Not a high school graduate,2000,0.13
Idaho,Bachelor's Degree,2017,0.19
Idaho,Associate's Degree,2017,0.11
Idaho,High school diploma or GED,2017,0.54
Idaho,Not a high school graduate,2017,0.09
Idaho,Graduate degree,2016,0.09
Idaho,Bachelor's Degree,2016,0.19
Idaho,Associate's Degree,2016,0.1
Idaho,High school diploma or GED,2016,0.52
Idaho,Not a high school graduate,2016,0.09
Idaho,Graduate degree,2015,0.08
Idaho,Bachelor's Degree,2015,0.19
Idaho,Associate's Degree,2015,0.1
Idaho,High school diploma or GED,2015,0.54
Idaho,Graduate degree,2014,0.08
Idaho,Not a high school graduate,2015,0.09
Idaho,Bachelor's Degree,2014,0.18
Idaho,Associate's Degree,2014,0.1
Idaho,High school diploma or GED,2014,0.55
Idaho,Not a high school graduate,2014,0.09
Idaho,Graduate degree,2013,0.08
Idaho,Bachelor's Degree,2013,0.19
Idaho,Associate's Degree,2013,0.1
Idaho,High school diploma or GED,2013,0.53
Idaho,Not a high school graduate,2013,0.1
Idaho,Graduate degree,2012,0.08
Idaho,Bachelor's Degree,2012,0.18
Idaho,Associate's Degree,2012,0.1
Idaho,High school diploma or GED,2012,0.55
Idaho,Graduate degree,2011,0.08
Idaho,Not a high school graduate,2012,0.09
Idaho,Bachelor's Degree,2011,0.19
Idaho,Associate's Degree,2011,0.1
Idaho,High school diploma or GED,2011,0.54
Idaho,Not a high school graduate,2011,0.1
Idaho,Graduate degree,2010,0.08
Idaho,Bachelor's Degree,2010,0.18
Idaho,Associate's Degree,2010,0.09
Idaho,High school diploma or GED,2010,0.55
Idaho,Not a high school graduate,2010,0.11
Idaho,Graduate degree,2009,0.08
Idaho,Bachelor's Degree,2009,0.17
Idaho,Associate's Degree,2009,0.09
Idaho,High school diploma or GED,2009,0.56
Idaho,Graduate degree,2008,0.08
Idaho,Not a high school graduate,2009,0.1
Idaho,Bachelor's Degree,2008,0.18
Idaho,Associate's Degree,2008,0.09
Idaho,High school diploma or GED,2008,0.54
Idaho,Not a high school graduate,2008,0.11
Idaho,Graduate degree,2007,0.08
Idaho,Bachelor's Degree,2007,0.18
Idaho,High school diploma or GED,2007,0.55
Idaho,Associate's Degree,2007,0.1
Idaho,Not a high school graduate,2007,0.1
Idaho,Graduate degree,2006,0.07
Idaho,Bachelor's Degree,2006,0.17
Idaho,Associate's Degree,2006,0.09
Idaho,High school diploma or GED,2006,0.55
Idaho,Not a high school graduate,2006,0.11
Idaho,Graduate degree,2005,0.08
Idaho,Bachelor's Degree,2005,0.17
Idaho,Associate's Degree,2005,0.09
Idaho,High school diploma or GED,2005,0.55
Idaho,Not a high school graduate,2005,0.12
Idaho,Graduate degree,2004,0.08
Idaho,Bachelor's Degree,2004,0.17
Idaho,High school diploma or GED,2004,0.54
Idaho,Associate's Degree,2004,0.09
Idaho,Not a high school graduate,2004,0.11
Idaho,Graduate degree,2003,0.08
Idaho,Bachelor's Degree,2003,0.17
Idaho,Associate's Degree,2003,0.09
Idaho,High school diploma or GED,2003,0.55
Idaho,Not a high school graduate,2003,0.1
Idaho,Graduate degree,2002,0.07
Idaho,Bachelor's Degree,2002,0.17
Idaho,Associate's Degree,2002,0.09
Idaho,High school diploma or GED,2002,0.55
Idaho,Not a high school graduate,2002,0.12
Idaho,Graduate degree,2001,0.08
Idaho,Bachelor's Degree,2001,0.16
Idaho,Associate's Degree,2001,0.08
Idaho,High school diploma or GED,2001,0.56
Idaho,Graduate degree,2000,0.07
Idaho,Not a high school graduate,2001,0.12
Idaho,Bachelor's Degree,2000,0.16
Idaho,Associate's Degree,2000,0.08
Idaho,High school diploma or GED,2000,0.58
Idaho,Not a high school graduate,2000,0.11
Hawaii,Graduate degree,2017,0.11
Hawaii,Not a high school graduate,2018,0.06
Hawaii,High school diploma or GED,2018,0.48
Hawaii,Associate's Degree,2018,0.12
Hawaii,Bachelor's Degree,2018,0.23
Hawaii,Graduate degree,2018,0.11
Hawaii,Bachelor's Degree,2017,0.22
Hawaii,Associate's Degree,2017,0.12
Hawaii,High school diploma or GED,2017,0.49
Hawaii,Graduate degree,2016,0.1
Hawaii,Not a high school graduate,2017,0.06
Hawaii,Bachelor's Degree,2016,0.23
Hawaii,Associate's Degree,2016,0.12
Hawaii,High school diploma or GED,2016,0.5
Hawaii,Not a high school graduate,2016,0.06
Hawaii,Graduate degree,2015,0.1
Hawaii,Associate's Degree,2015,0.12
Hawaii,Bachelor's Degree,2015,0.22
Hawaii,High school diploma or GED,2015,0.49
Hawaii,Not a high school graduate,2015,0.07
Hawaii,Graduate degree,2014,0.1
Hawaii,Bachelor's Degree,2014,0.22
Hawaii,Associate's Degree,2014,0.11
Hawaii,High school diploma or GED,2014,0.51
Hawaii,Not a high school graduate,2014,0.06
Hawaii,Graduate degree,2013,0.1
Hawaii,Bachelor's Degree,2013,0.22
Hawaii,Associate's Degree,2013,0.12
Hawaii,High school diploma or GED,2013,0.49
Hawaii,Graduate degree,2012,0.1
Hawaii,Not a high school graduate,2013,0.07
Hawaii,Bachelor's Degree,2012,0.21
Hawaii,Associate's Degree,2012,0.11
Hawaii,High school diploma or GED,2012,0.5
Hawaii,Not a high school graduate,2012,0.07
Hawaii,Graduate degree,2011,0.1
Hawaii,Bachelor's Degree,2011,0.2
Hawaii,Associate's Degree,2011,0.11
Hawaii,High school diploma or GED,2011,0.52
Hawaii,Not a high school graduate,2011,0.07
Hawaii,Graduate degree,2010,0.1
Hawaii,Bachelor's Degree,2010,0.21
Hawaii,Associate's Degree,2010,0.11
Hawaii,High school diploma or GED,2010,0.51
Hawaii,Not a high school graduate,2010,0.07
Hawaii,Graduate degree,2009,0.1
Hawaii,Bachelor's Degree,2009,0.21
Hawaii,Associate's Degree,2009,0.11
Hawaii,High school diploma or GED,2009,0.51
Hawaii,Not a high school graduate,2009,0.06
Hawaii,Graduate degree,2008,0.1
Hawaii,Bachelor's Degree,2008,0.21
Hawaii,Associate's Degree,2008,0.11
Hawaii,High school diploma or GED,2008,0.51
Hawaii,Graduate degree,2007,0.1
Hawaii,Not a high school graduate,2008,0.07
Hawaii,Bachelor's Degree,2007,0.21
Hawaii,Associate's Degree,2007,0.12
Hawaii,High school diploma or GED,2007,0.5
Hawaii,Not a high school graduate,2007,0.07
Hawaii,Graduate degree,2006,0.1
Hawaii,Bachelor's Degree,2006,0.22
Hawaii,Associate's Degree,2006,0.11
Hawaii,High school diploma or GED,2006,0.5
Hawaii,Not a high school graduate,2006,0.07
Hawaii,Graduate degree,2005,0.1
Hawaii,Bachelor's Degree,2005,0.21
Hawaii,Associate's Degree,2005,0.1
Hawaii,High school diploma or GED,2005,0.51
Hawaii,Graduate degree,2004,0.1
Hawaii,Not a high school graduate,2005,0.08
Hawaii,Bachelor's Degree,2004,0.22
Hawaii,Associate's Degree,2004,0.1
Hawaii,High school diploma or GED,2004,0.5
Hawaii,Not a high school graduate,2004,0.08
Hawaii,Graduate degree,2003,0.1
Hawaii,Bachelor's Degree,2003,0.21
Hawaii,Associate's Degree,2003,0.1
Hawaii,Not a high school graduate,2003,0.08
Hawaii,High school diploma or GED,2003,0.52
Hawaii,Graduate degree,2002,0.09
Hawaii,Bachelor's Degree,2002,0.21
Hawaii,Associate's Degree,2002,0.09
Hawaii,High school diploma or GED,2002,0.52
Hawaii,Not a high school graduate,2002,0.09
Hawaii,Graduate degree,2001,0.09
Hawaii,Bachelor's Degree,2001,0.2
Hawaii,Associate's Degree,2001,0.1
Hawaii,High school diploma or GED,2001,0.52
Hawaii,Not a high school graduate,2001,0.1
Hawaii,Graduate degree,2000,0.09
Hawaii,Bachelor's Degree,2000,0.21
Hawaii,Associate's Degree,2000,0.09
Hawaii,High school diploma or GED,2000,0.52
Georgia,Graduate degree,2017,0.12
Georgia,Bachelor's Degree,2017,0.2
Georgia,Not a high school graduate,2018,0.11
Georgia,High school diploma or GED,2018,0.47
Georgia,Associate's Degree,2018,0.09
Georgia,Bachelor's Degree,2018,0.21
Georgia,Graduate degree,2018,0.12
Hawaii,Not a high school graduate,2000,0.09
Georgia,Associate's Degree,2017,0.08
Georgia,High school diploma or GED,2017,0.48
Georgia,Not a high school graduate,2017,0.12
Georgia,Graduate degree,2016,0.12
Georgia,Bachelor's Degree,2016,0.2
Georgia,Associate's Degree,2016,0.08
Georgia,High school diploma or GED,2016,0.48
Georgia,Not a high school graduate,2016,0.12
Georgia,Graduate degree,2015,0.11
Georgia,Bachelor's Degree,2015,0.2
Georgia,Associate's Degree,2015,0.08
Georgia,High school diploma or GED,2015,0.48
Georgia,Not a high school graduate,2015,0.12
Georgia,Graduate degree,2014,0.11
Georgia,Bachelor's Degree,2014,0.19
Georgia,Associate's Degree,2014,0.08
Georgia,High school diploma or GED,2014,0.49
Georgia,Graduate degree,2013,0.11
Georgia,Not a high school graduate,2014,0.13
Georgia,Bachelor's Degree,2013,0.19
Georgia,Associate's Degree,2013,0.08
Georgia,High school diploma or GED,2013,0.5
Georgia,Not a high school graduate,2013,0.13
Georgia,Graduate degree,2012,0.11
Georgia,Bachelor's Degree,2012,0.19
Georgia,Associate's Degree,2012,0.08
Georgia,High school diploma or GED,2012,0.49
Georgia,Graduate degree,2011,0.1
Georgia,Not a high school graduate,2012,0.13
Georgia,Bachelor's Degree,2011,0.19
Georgia,Associate's Degree,2011,0.07
Georgia,High school diploma or GED,2011,0.5
Georgia,Not a high school graduate,2011,0.14
Georgia,Graduate degree,2010,0.1
Georgia,Bachelor's Degree,2010,0.19
Georgia,Associate's Degree,2010,0.07
Georgia,High school diploma or GED,2010,0.5
Georgia,Not a high school graduate,2010,0.14
Georgia,Graduate degree,2009,0.1
Georgia,Bachelor's Degree,2009,0.19
Georgia,Associate's Degree,2009,0.07
Georgia,High school diploma or GED,2009,0.5
Georgia,Graduate degree,2008,0.1
Georgia,Not a high school graduate,2009,0.14
Georgia,Bachelor's Degree,2008,0.19
Georgia,Associate's Degree,2008,0.07
Georgia,High school diploma or GED,2008,0.5
Georgia,Not a high school graduate,2008,0.14
Georgia,Graduate degree,2007,0.1
Georgia,Bachelor's Degree,2007,0.19
Georgia,Associate's Degree,2007,0.07
Georgia,High school diploma or GED,2007,0.5
